instance,group,n,p,seed,grasp_cost,vnd_cost,final_cost,ils_iterations,ils_improvements,ils_stop_reason,cs_po_triggers,cs_po_improvements,cs_po_total_gain,cs_ils_promotions,time_grasp_s,time_vnd_s,time_ils_s,time_total_s,status
rl1304_050.txt,rl1304,,50,5,870122.4861,865028.4876,814353.6261,236,17,iter_limit,26,5,8833.2516,5,0.1921,0.1788,141.6693,142.0402,OK
rl1304_100.txt,rl1304,,100,5,570213.3056,540296.9585,504102.2757,116,18,iter_limit,14,6,20081.5454,6,0.2752,1.0773,339.9763,341.3288,OK
rl1304_200.txt,rl1304,,200,5,362298.9012,306843.5946,281706.8672,132,12,iter_limit,16,5,16777.2063,5,0.5250,8.9029,608.5906,618.0186,OK
rl1304_300.txt,rl1304,,300,5,263868.6691,226706.3255,192282.4397,164,33,iter_limit,20,12,15459.9114,11,0.7290,14.1781,882.4878,897.3950,OK
u724_010.txt,u724,,10,5,187077.5225,187077.5225,182312.2969,90,5,iter_limit,5,2,193.8927,1,0.0355,0.0128,15.2848,15.3331,OK
u724_030.txt,u724,,30,5,102870.6357,102870.6357,95572.9251,162,14,iter_limit,17,5,1842.7861,3,0.0257,0.0131,23.2471,23.2859,OK
u724_075.txt,u724,,75,5,60427.7165,58605.1854,55396.5824,140,10,iter_limit,17,5,2429.9005,5,0.0658,0.2004,94.8703,95.1365,OK
u724_125.txt,u724,,125,5,45225.1604,43469.2396,39294.3802,108,13,iter_limit,13,6,2570.6617,6,0.0824,0.4583,133.3483,133.8891,OK
u724_200.txt,u724,,200,5,37538.9928,31319.6983,28303.7498,132,19,iter_limit,16,7,1260.7324,7,0.1905,5.0151,532.3705,537.5762,OK
ali535_005.txt,ali535,,5,6,10178.1868,10012.6938,9956.7698,91,6,iter_limit,7,3,32.8526,1,0.0236,0.0722,12.6627,12.7586,OK
ali535_025.txt,ali535,,25,6,3874.6740,3855.0269,3721.8881,135,10,iter_limit,12,4,25.7535,4,0.0329,0.0165,106.7875,106.8370,OK
ali535_050.txt,ali535,,50,6,2772.8897,2660.5247,2490.8307,251,20,iter_limit,29,11,56.8429,6,0.0387,0.2811,487.5629,487.8827,OK
ali535_100.txt,ali535,,100,6,1800.2300,1661.2911,1447.6201,280,25,iter_limit,35,13,60.6737,7,0.0302,0.4350,282.1844,282.6497,OK
ali535_150.txt,ali535,,150,6,1350.9818,1155.5713,1046.2187,276,34,iter_limit,34,11,37.1236,11,0.0569,1.3225,1193.7667,1195.1462,OK
fnl4461_0020.txt,fnl4461,,20,6,1313815.2745,1313815.2745,1285042.0398,203,17,iter_limit,22,7,4535.3071,7,3.2850,0.6458,1643.3304,1647.2612,OK
fnl4461_0100.txt,fnl4461,,100,6,582399.4078,580065.3306,557674.6537,276,30,iter_limit,34,10,5461.9528,8,4.9463,3.5179,1930.3179,1938.7823,OK
fnl4461_0250.txt,fnl4461,,250,6,359356.7292,357043.3901,345920.2403,196,20,iter_limit,24,9,9441.0675,7,5.8346,6.8611,1593.8266,1606.5223,OK
fnl4461_0500.txt,fnl4461,,500,6,250582.0290,245877.3486,230466.9774,256,44,time_limit,32,16,11042.4525,14,9.9027,70.6907,3610.3370,3690.9305,OK
fnl4461_1000.txt,fnl4461,,1000,6,177775.3003,162344.4115,151415.2589,172,71,time_limit,21,16,5518.4884,15,26.8299,607.6582,3601.3240,4235.8122,OK
lin318_005.txt,lin318,,5,6,181992.4091,181992.4091,180281.2051,96,10,iter_limit,6,3,350.3376,2,0.0065,0.0024,18.6339,18.6429,OK
lin318_015.txt,lin318,,15,6,98665.4509,96966.9043,88901.5631,130,10,iter_limit,10,2,381.5343,1,0.0055,0.0051,44.5355,44.5460,OK
lin318_040.txt,lin318,,40,6,54545.6394,53882.2814,48336.8030,94,14,iter_limit,10,4,1563.0376,4,0.0077,0.0281,11.4833,11.5191,OK
lin318_070.txt,lin318,,70,6,43697.0979,34886.6923,32449.7317,98,11,iter_limit,12,1,1051.9816,1,0.0168,0.1627,139.0104,139.1899,OK
lin318_100.txt,lin318,,100,6,33856.2247,26259.8628,23237.7353,169,20,iter_limit,21,4,0.0000,2,0.0139,0.4295,617.0340,617.4774,OK
p3038_1000.dat,p3038,,1000,6,117439.7045,95560.3886,86921.1043,250,63,time_limit,31,21,4802.6754,16,21.9248,554.7317,3602.8964,4179.5529,OK
p3038_600.dat,p3038,,600,6,148741.5291,137900.5646,124751.4066,275,62,iter_limit,34,17,8324.7964,17,6.3319,141.8676,2856.2695,3004.4691,OK
p3038_700.dat,p3038,,700,6,137709.2907,124122.9138,111119.2406,300,64,iter_limit,37,21,6318.8258,18,8.6869,223.7400,3486.3391,3718.7661,OK
p3038_800.dat,p3038,,800,6,130931.7563,113289.0470,101525.8054,286,66,time_limit,35,19,7189.0591,19,13.7801,326.4910,3602.8005,3943.0718,OK
p3038_900.dat,p3038,,900,6,126820.4121,104273.1181,93920.5380,264,90,time_limit,33,21,5160.6422,20,16.6511,441.0641,3632.0746,4089.7899,OK
pr2392_020.txt,pr2392,,20,6,2452959.2727,2373133.8643,2242642.6419,122,11,iter_limit,11,1,107.7254,1,0.5813,8.7582,353.3933,362.7329,OK
pr2392_075.txt,pr2392,,75,6,1190365.2266,1185691.0023,1095606.9385,220,35,iter_limit,27,15,32747.5918,14,0.6767,1.5100,549.9643,552.1511,OK
pr2392_150.txt,pr2392,,150,6,799171.3535,780857.9906,719704.8355,124,18,iter_limit,15,8,40914.8830,8,1.1719,4.6189,471.3255,477.1164,OK
pr2392_300.txt,pr2392,,300,6,529028.5607,500547.2822,462359.8976,180,33,iter_limit,22,13,25174.3402,13,1.8575,25.0598,1359.1184,1386.0358,OK
pr2392_500.txt,pr2392,,500,6,392835.2101,353688.8602,321853.8908,241,55,iter_limit,30,17,18658.7771,15,3.9012,75.7661,2136.8797,2216.5471,OK
rl1304_010.txt,rl1304,,10,6,2251610.4084,2234411.2026,2148662.9243,178,15,iter_limit,15,4,294.0390,2,0.1516,0.4071,169.4559,170.0146,OK
rl1304_050.txt,rl1304,,50,6,864423.1108,861355.5094,818214.2241,141,16,iter_limit,14,6,20213.9594,6,0.2133,0.2438,152.4045,152.8617,OK
rl1304_100.txt,rl1304,,100,6,565488.8713,551739.5479,507097.9767,120,11,iter_limit,15,4,27081.5130,3,0.2663,1.9688,256.2722,258.5073,OK
rl1304_200.txt,rl1304,,200,6,348954.1509,312696.7632,281952.0095,156,15,iter_limit,19,7,20531.2483,7,0.4469,6.8958,779.3041,786.6469,OK
rl1304_300.txt,rl1304,,300,6,279035.9559,218200.5112,192927.5691,228,35,iter_limit,28,13,14733.4903,13,0.7756,18.8376,1254.5365,1274.1498,OK
u724_010.txt,u724,,10,6,187803.2081,187803.2081,181967.4608,89,8,iter_limit,5,1,172.0968,1,0.0250,0.0126,10.2203,10.2580,OK
u724_030.txt,u724,,30,6,97932.7072,97932.7072,95407.3152,135,6,iter_limit,14,4,1099.3498,4,0.0538,0.0138,19.9687,20.0363,OK
u724_075.txt,u724,,75,6,60229.9324,59093.1966,55285.5521,108,9,iter_limit,13,4,1774.7318,3,0.0656,0.2578,64.9201,65.2435,OK
u724_125.txt,u724,,125,6,46523.5548,42271.5983,39254.1001,132,16,iter_limit,16,8,1680.9143,8,0.1073,1.4195,246.2898,247.8167,OK
u724_200.txt,u724,,200,6,35271.1538,30949.6117,28297.5276,162,20,iter_limit,20,7,1538.9297,6,0.1603,3.1253,558.2116,561.4972,OK
ali535_005.txt,ali535,,5,7,10048.3333,10004.4554,9956.7698,63,2,iter_limit,5,0,0.0000,0,0.0120,0.0147,7.4569,7.4836,OK
ali535_025.txt,ali535,,25,7,4154.7641,4145.8177,3705.3445,257,20,iter_limit,29,8,56.0039,6,0.0319,0.0383,65.2220,65.2922,OK
ali535_050.txt,ali535,,50,7,3035.6549,2723.1065,2479.6514,197,18,iter_limit,23,9,68.0710,5,0.0365,0.1400,375.4879,375.6644,OK
ali535_100.txt,ali535,,100,7,1962.8984,1807.3998,1459.6776,252,20,iter_limit,31,8,84.1538,6,0.0238,0.5258,449.7892,450.3388,OK
ali535_150.txt,ali535,,150,7,1438.3318,1137.1610,1037.7361,390,36,iter_limit,48,6,31.5915,6,0.0588,2.1157,1574.1944,1576.3688,OK
fnl4461_0020.txt,fnl4461,,20,7,1306391.9556,1305030.2104,1285408.4120,115,9,iter_limit,11,2,1743.9596,2,4.2251,0.7560,444.7263,449.7074,OK
fnl4461_0100.txt,fnl4461,,100,7,594423.8031,590744.5466,557657.8286,246,35,iter_limit,30,13,5205.1683,13,5.5637,8.7817,2166.5367,2180.8822,OK
fnl4461_0250.txt,fnl4461,,250,7,366857.3077,364876.8854,347041.9779,164,35,iter_limit,20,11,8840.5415,10,7.8402,19.5205,1643.6564,1671.0171,OK
fnl4461_0500.txt,fnl4461,,500,7,259144.0200,250046.8929,230199.0940,249,68,time_limit,31,17,9372.4626,16,12.0524,136.2371,3618.1925,3766.4820,OK
fnl4461_1000.txt,fnl4461,,1000,7,178370.6477,163856.4141,152286.1931,151,64,time_limit,18,12,4158.0129,11,23.7425,547.3226,3602.3843,4173.4495,OK
lin318_005.txt,lin318,,5,7,180282.3788,180282.3788,180281.2051,76,1,iter_limit,4,1,1.1737,1,0.0051,0.0024,10.7264,10.7339,OK
lin318_015.txt,lin318,,15,7,95832.5804,95832.5804,88901.5631,106,8,iter_limit,9,2,1754.3295,2,0.0057,0.0025,16.1152,16.1234,OK
lin318_040.txt,lin318,,40,7,55833.2060,53581.0542,48046.3861,183,21,iter_limit,22,8,946.3238,7,0.0107,0.0113,250.7702,250.7922,OK
lin318_070.txt,lin318,,70,7,41364.7985,34149.2158,32284.8095,293,28,iter_limit,36,9,123.0733,4,0.0170,0.1163,424.1238,424.2572,OK
lin318_100.txt,lin318,,100,7,36547.7719,24913.1989,23034.2197,196,16,iter_limit,24,9,0.0000,1,0.0257,0.5102,728.9470,729.4829,OK
p3038_1000.dat,p3038,,1000,7,111633.9829,93850.4223,87129.6689,251,73,time_limit,31,22,3682.9038,16,18.3135,423.8417,3607.9462,4050.1015,OK
p3038_600.dat,p3038,,600,7,144373.0315,134585.4835,124387.8014,331,60,time_limit,41,25,6065.6629,21,6.7865,142.2786,3609.5083,3758.5734,OK
p3038_700.dat,p3038,,700,7,132978.6547,122002.0961,110980.3927,140,35,iter_limit,17,10,8306.5867,10,8.4300,181.1092,1473.4143,1662.9536,OK
p3038_800.dat,p3038,,800,7,123641.9579,110948.7333,101920.1230,164,36,iter_limit,20,11,6234.7303,11,11.4471,207.7338,2308.0997,2527.2806,OK
p3038_900.dat,p3038,,900,7,121223.0144,101287.8110,94275.9674,247,53,time_limit,30,21,4509.4053,17,15.1978,423.3164,3607.5829,4046.0972,OK
pr2392_020.txt,pr2392,,20,7,2337047.0870,2287056.4024,2235091.7175,138,15,iter_limit,14,4,5510.4415,4,0.5524,3.4694,289.1869,293.2087,OK
pr2392_075.txt,pr2392,,75,7,1196801.1805,1184176.8727,1100522.3345,149,18,iter_limit,18,9,27716.9991,8,0.8225,2.1767,345.5642,348.5634,OK
pr2392_150.txt,pr2392,,150,7,790109.3030,775085.4415,717193.1941,156,18,iter_limit,19,9,43045.3785,9,1.1177,4.9962,623.2426,629.3565,OK
pr2392_300.txt,pr2392,,300,7,516902.9584,503407.9105,464630.5248,223,35,iter_limit,27,15,21705.1640,14,1.8885,18.8615,1781.3049,1802.0550,OK
pr2392_500.txt,pr2392,,500,7,387732.9808,352569.4794,318566.2311,228,40,iter_limit,28,17,23687.6847,17,3.1357,69.7757,1902.7517,1975.6632,OK
rl1304_010.txt,rl1304,,10,7,2191220.2127,2191220.2127,2147305.5391,249,24,iter_limit,24,10,4364.0039,7,0.1108,0.0440,271.2551,271.4099,OK
rl1304_050.txt,rl1304,,50,7,902021.5253,892855.5377,812621.2026,126,10,iter_limit,13,5,24332.7975,5,0.2021,0.5605,164.8578,165.6204,OK
rl1304_100.txt,rl1304,,100,7,555738.5105,547707.5320,503586.6998,127,20,iter_limit,15,7,19186.8825,6,0.2652,0.7347,539.5157,540.5156,OK
rl1304_200.txt,rl1304,,200,7,376627.2122,322568.4061,280271.1541,108,17,iter_limit,13,6,19744.4609,6,0.5021,7.9994,506.5375,515.0390,OK
rl1304_300.txt,rl1304,,300,7,266019.7953,218870.3126,192327.7559,316,26,iter_limit,39,12,15778.1669,12,0.7220,16.9273,1710.1022,1727.7515,OK
u724_010.txt,u724,,10,7,188084.4485,188084.4485,182417.8584,100,13,iter_limit,8,2,517.4730,2,0.0259,0.0150,17.0530,17.0939,OK
u724_030.txt,u724,,30,7,102914.1511,102914.1511,95540.9431,179,23,iter_limit,18,8,1810.0764,8,0.0415,0.0126,48.4747,48.5288,OK
u724_075.txt,u724,,75,7,61709.4718,60239.7933,54956.3135,124,11,iter_limit,15,4,2598.8874,4,0.0757,0.3621,75.2121,75.6499,OK
u724_125.txt,u724,,125,7,44941.3615,41582.5691,39389.5497,140,15,iter_limit,17,5,1521.0758,3,0.1053,0.9601,386.1480,387.2135,OK
u724_200.txt,u724,,200,7,35289.6511,30380.2743,28317.4004,148,18,iter_limit,18,9,1202.4839,6,0.1540,4.3179,455.7355,460.2074,OK
ali535_005.txt,ali535,,5,8,11473.2490,11204.6672,9956.7698,72,3,iter_limit,4,2,11.6415,0,0.0219,0.0477,20.9499,21.0197,OK
ali535_025.txt,ali535,,25,8,4022.8608,3981.0931,3724.5583,115,12,iter_limit,11,5,73.8164,3,0.0312,0.0389,35.2000,35.2701,OK
ali535_050.txt,ali535,,50,8,2804.6575,2706.9612,2500.2246,216,21,iter_limit,25,9,39.0832,6,0.0430,0.1082,459.0838,459.2349,OK
ali535_100.txt,ali535,,100,8,1928.4436,1703.2401,1465.1335,100,13,iter_limit,12,4,39.1004,4,0.0498,0.8399,221.1177,222.0075,OK
ali535_150.txt,ali535,,150,8,1830.9555,1240.4514,1046.3678,218,27,iter_limit,27,7,31.9737,5,0.0603,2.0632,778.1387,780.2623,OK
fnl4461_0020.txt,fnl4461,,20,8,1314965.0149,1314965.0149,1284937.6889,162,16,iter_limit,17,3,2810.7291,3,2.4993,0.6511,726.7887,729.9392,OK
fnl4461_0100.txt,fnl4461,,100,8,573716.4293,573624.3302,558767.2209,204,23,iter_limit,25,9,3773.6919,9,4.5821,2.4184,1758.4542,1765.4548,OK
fnl4461_0250.txt,fnl4461,,250,8,365209.8346,361660.6723,340583.7183,267,30,iter_limit,33,17,16063.5441,15,6.0533,18.2339,3237.6032,3261.8904,OK
fnl4461_0500.txt,fnl4461,,500,8,248708.8587,245227.8653,229544.7675,204,27,iter_limit,25,10,12865.3048,9,10.5674,75.8973,2888.4625,2974.9273,OK
fnl4461_1000.txt,fnl4461,,1000,8,177246.2978,160936.4287,150032.8487,172,67,time_limit,21,14,6630.3950,14,24.1052,522.1145,3609.0798,4155.2996,OK
lin318_005.txt,lin318,,5,8,200781.7460,195107.7635,180281.2051,95,8,iter_limit,7,3,2869.6445,2,0.0027,0.0121,20.6524,20.6672,OK
lin318_015.txt,lin318,,15,8,96375.1406,95597.0929,88901.5631,112,7,iter_limit,8,2,4325.7810,1,0.0060,0.0079,10.9936,11.0075,OK
lin318_040.txt,lin318,,40,8,54318.0649,50751.1106,48124.4968,87,9,iter_limit,10,3,497.5707,3,0.0127,0.0509,20.8305,20.8941,OK
lin318_070.txt,lin318,,70,8,44854.2838,35472.9346,32368.7384,236,15,iter_limit,29,6,1247.7439,5,0.0173,0.2261,84.2047,84.4481,OK
lin318_100.txt,lin318,,100,8,39244.0740,24581.0413,23361.4418,170,18,iter_limit,21,5,300.3998,4,0.0297,0.5590,438.3281,438.9168,OK
p3038_1000.dat,p3038,,1000,8,117775.3594,94484.4351,87419.7758,272,80,time_limit,34,18,2928.3925,11,21.5567,476.3303,3605.9068,4103.7939,OK
p3038_600.dat,p3038,,600,8,148888.5532,136602.5588,126209.4419,268,50,iter_limit,33,16,6015.5078,13,7.3178,151.4324,2857.8536,3016.6038,OK
p3038_700.dat,p3038,,700,8,139231.4459,123687.8538,112440.8928,220,51,iter_limit,27,13,6147.7960,12,8.7133,229.4114,2747.1810,2985.3057,OK
p3038_800.dat,p3038,,800,8,130768.0906,111674.2917,101639.8494,272,59,time_limit,34,25,6407.9071,23,12.4764,298.8004,3614.5225,3925.7994,OK
p3038_900.dat,p3038,,900,8,124607.7573,102151.7951,94190.0096,263,89,time_limit,32,24,3903.3751,20,15.7522,371.8477,3604.2631,3991.8631,OK
pr2392_020.txt,pr2392,,20,8,2272126.0944,2268788.2036,2230356.9527,179,17,iter_limit,19,4,1871.2242,4,0.4592,0.3980,476.1246,476.9819,OK
pr2392_075.txt,pr2392,,75,8,1175500.1848,1170326.6535,1099550.9209,104,12,iter_limit,12,5,51311.3565,5,0.6074,1.9676,249.7523,252.3274,OK
pr2392_150.txt,pr2392,,150,8,791675.6642,783220.9360,714904.3461,148,19,iter_limit,18,9,46974.7868,9,0.9512,4.6592,677.0483,682.6588,OK
pr2392_300.txt,pr2392,,300,8,523757.0041,501586.5743,463118.6152,236,34,iter_limit,29,14,25433.3004,12,1.8100,25.3336,1724.4984,1751.6422,OK
pr2392_500.txt,pr2392,,500,8,388896.7313,352151.3543,321891.7725,233,53,iter_limit,29,16,15531.0484,15,3.5975,70.4738,2017.4482,2091.5195,OK
rl1304_010.txt,rl1304,,10,8,2247966.7880,2188863.8389,2147847.7594,178,13,iter_limit,15,4,1883.2413,2,0.1717,0.6613,166.9777,167.8107,OK
rl1304_050.txt,rl1304,,50,8,885042.5865,883985.0920,812083.4017,104,12,iter_limit,9,4,23624.0467,3,0.1893,0.1755,109.0815,109.4464,OK
rl1304_100.txt,rl1304,,100,8,579358.2483,548424.9749,502316.1657,164,15,iter_limit,20,8,21279.7384,8,0.3254,1.5399,716.2460,718.1114,OK
rl1304_200.txt,rl1304,,200,8,350954.5549,313413.8295,280204.3198,188,21,iter_limit,23,10,16351.7336,9,0.4757,5.3117,881.0637,886.8511,OK
rl1304_300.txt,rl1304,,300,8,256013.5641,215358.1669,192870.2315,172,27,iter_limit,21,12,15111.4728,11,0.7094,14.5466,840.5266,855.7826,OK
u724_010.txt,u724,,10,8,183846.9395,183846.9395,182064.6414,99,7,iter_limit,7,2,290.3504,2,0.0279,0.0131,18.3682,18.4093,OK
u724_030.txt,u724,,30,8,98882.0382,98882.0382,95843.5085,157,7,iter_limit,17,4,1011.4626,4,0.0376,0.0139,26.9441,26.9956,OK
u724_075.txt,u724,,75,8,62541.7452,58485.5277,55181.7431,116,8,iter_limit,14,5,2363.7489,4,0.0797,0.4140,39.6907,40.1845,OK
u724_125.txt,u724,,125,8,44612.5595,42075.6317,39223.9224,188,19,iter_limit,23,8,2225.0618,8,0.1035,1.1743,208.8080,210.0859,OK
u724_200.txt,u724,,200,8,34928.6101,30761.9614,28273.8750,156,25,iter_limit,19,7,1126.9468,6,0.1693,3.5665,516.9383,520.6741,OK
ali535_005.txt,ali535,,5,9,11473.2490,11204.6672,9956.7698,74,5,iter_limit,4,1,27.6199,1,0.0142,0.0463,6.4930,6.5536,OK
ali535_025.txt,ali535,,25,9,4333.3784,4047.1564,3705.7168,152,14,iter_limit,15,4,50.4418,3,0.0288,0.1108,32.7519,32.8915,OK
ali535_050.txt,ali535,,50,9,2815.0386,2687.5735,2529.2430,104,8,iter_limit,11,4,52.1737,2,0.0235,0.1528,139.6949,139.8712,OK
ali535_100.txt,ali535,,100,9,2071.6638,1824.6964,1463.1886,126,24,iter_limit,15,7,59.6769,7,0.0487,0.6296,467.1900,467.8683,OK
ali535_150.txt,ali535,,150,9,1805.1554,1282.6884,1041.8676,263,37,iter_limit,32,11,83.2295,9,0.0646,2.4395,1042.0253,1044.5295,OK
fnl4461_0020.txt,fnl4461,,20,9,1333252.8584,1330907.5339,1284706.5348,120,17,iter_limit,12,5,2582.5503,5,4.2354,6.3065,538.3319,548.8738,OK
fnl4461_0100.txt,fnl4461,,100,9,569356.3938,568824.6533,556415.4900,253,18,iter_limit,31,7,4282.8805,7,4.4850,1.7016,1910.3697,1916.5563,OK
fnl4461_0250.txt,fnl4461,,250,9,362106.7332,360619.5735,342477.7981,284,28,iter_limit,35,14,12946.0969,13,6.2739,9.5932,2298.9991,2314.8663,OK
fnl4461_0500.txt,fnl4461,,500,9,253467.9950,246336.3124,229661.8229,271,43,time_limit,33,14,12967.6381,13,10.6654,115.3933,3602.8767,3728.9354,OK
fnl4461_1000.txt,fnl4461,,1000,9,182937.7938,161931.5630,151095.3672,168,67,time_limit,21,16,5760.9735,14,28.6343,675.0445,3609.7541,4313.4330,OK
lin318_005.txt,lin318,,5,9,180282.3788,180282.3788,180281.2051,75,1,iter_limit,6,2,0.0000,0,0.0036,0.0025,12.2012,12.2074,OK
lin318_015.txt,lin318,,15,9,102607.0113,102607.0113,88901.5631,106,6,iter_limit,9,3,1002.8037,2,0.0069,0.0028,16.7046,16.7142,OK
lin318_040.txt,lin318,,40,9,56178.7963,51214.1817,48162.2231,128,14,iter_limit,14,7,1077.1447,5,0.0111,0.0280,165.6731,165.7122,OK
lin318_070.txt,lin318,,70,9,41221.1650,36275.9114,32348.0285,116,14,iter_limit,14,4,710.1347,4,0.0146,0.1181,33.2892,33.4219,OK
lin318_100.txt,lin318,,100,9,36343.1889,24688.5099,23256.6010,209,22,iter_limit,26,8,0.0000,3,0.0244,0.4105,777.7505,778.1854,OK
p3038_1000.dat,p3038,,1000,9,111030.7898,94444.6506,87406.5476,272,81,time_limit,34,10,3174.8456,10,18.7627,400.6502,3623.5820,4042.9949,OK
p3038_600.dat,p3038,,600,9,149881.9832,134968.1056,124786.3046,204,34,iter_limit,25,13,6593.5302,13,7.5587,144.3655,2223.1574,2375.0817,OK
p3038_700.dat,p3038,,700,9,134943.2841,122462.9100,112297.3609,217,53,iter_limit,27,18,5654.3126,14,9.1906,156.1887,2686.8485,2852.2279,OK
p3038_800.dat,p3038,,800,9,126357.3664,112158.4531,101689.8851,265,67,time_limit,33,14,5443.7525,12,11.4383,243.0034,3604.5176,3858.9594,OK
p3038_900.dat,p3038,,900,9,118622.5316,101349.1714,93627.4553,260,51,time_limit,32,17,5227.9488,16,13.8612,345.0632,3602.3897,3961.3141,OK
pr2392_020.txt,pr2392,,20,9,2324637.0759,2294784.2373,2230117.9138,138,16,iter_limit,14,4,8074.1938,4,0.6258,1.7316,307.3843,309.7418,OK
pr2392_075.txt,pr2392,,75,9,1182080.6262,1166615.9532,1100716.9359,140,12,iter_limit,17,5,25048.6510,5,0.8253,3.8650,367.5698,372.2602,OK
pr2392_150.txt,pr2392,,150,9,790891.6675,782566.3641,719302.8252,172,21,iter_limit,21,7,41970.6492,7,1.0317,5.1996,710.5584,716.7898,OK
pr2392_300.txt,pr2392,,300,9,520909.1718,505038.2000,465449.6896,140,20,iter_limit,17,9,29831.5988,9,1.8648,14.8204,1139.6114,1156.2967,OK
pr2392_500.txt,pr2392,,500,9,389013.8563,356457.0206,321142.6336,407,53,iter_limit,50,23,18680.1031,20,3.3852,57.4621,3572.4717,3633.3191,OK
rl1304_010.txt,rl1304,,10,9,2238913.0850,2214835.0582,2146737.8589,130,15,iter_limit,11,3,504.2440,3,0.1361,0.3331,117.4833,117.9525,OK
rl1304_050.txt,rl1304,,50,9,897528.6205,882812.1322,808897.4497,136,15,iter_limit,14,7,15989.9810,7,0.2984,0.6415,159.4759,160.4158,OK
rl1304_100.txt,rl1304,,100,9,556907.0230,547154.3562,503521.0551,171,20,iter_limit,21,8,17042.9456,7,0.2732,1.3460,713.9836,715.6028,OK
rl1304_200.txt,rl1304,,200,9,333615.3522,314341.5902,279007.5613,180,21,iter_limit,22,9,22497.5998,8,0.3964,5.1165,740.2099,745.7229,OK
rl1304_300.txt,rl1304,,300,9,265042.2581,220151.8953,192586.9210,236,34,iter_limit,29,14,15275.4796,14,0.8031,17.0132,1200.9811,1218.7974,OK
u724_010.txt,u724,,10,9,186967.0137,186967.0137,182332.7824,103,7,iter_limit,7,3,394.9687,2,0.0513,0.0124,21.9917,22.0554,OK
u724_030.txt,u724,,30,9,104401.4166,103554.7405,95363.3378,137,12,iter_limit,14,4,1851.3310,4,0.0369,0.0502,20.5993,20.6863,OK
u724_075.txt,u724,,75,9,63316.0911,59949.3586,54936.0834,164,16,iter_limit,20,9,2759.8284,9,0.0760,0.5987,196.7409,197.4156,OK
u724_125.txt,u724,,125,9,45317.9886,42783.2090,39412.3874,108,19,iter_limit,13,6,1946.9470,6,0.1158,0.9719,181.0263,182.1141,OK
u724_200.txt,u724,,200,9,43640.3325,31002.9669,28246.8591,132,18,iter_limit,16,7,1190.8652,7,0.2259,6.3270,575.0171,581.5701,OK
ali535_005.txt,ali535,,5,10,9956.7698,9956.7698,9956.7698,60,0,iter_limit,5,0,0.0000,0,0.0203,0.0074,7.0612,7.0888,OK
ali535_025.txt,ali535,,25,10,4127.0147,4123.4562,3699.0985,99,15,iter_limit,9,4,108.7664,3,0.0301,0.0153,21.4119,21.4573,OK
ali535_050.txt,ali535,,50,10,2875.0894,2664.6256,2497.4659,204,10,iter_limit,23,3,51.1487,3,0.0404,0.2910,41.0389,41.3703,OK
ali535_100.txt,ali535,,100,10,2124.5484,1637.8408,1471.2719,149,16,iter_limit,18,3,26.2390,3,0.0481,1.0618,295.8316,296.9416,OK
ali535_150.txt,ali535,,150,10,1600.7007,1131.6789,1053.3389,182,15,iter_limit,22,5,34.4987,5,0.0788,2.3859,572.3219,574.7866,OK
fnl4461_0020.txt,fnl4461,,20,10,1317996.2723,1317996.2723,1284546.1232,175,20,iter_limit,19,6,6914.7096,6,3.5847,0.6651,675.1231,679.3730,OK
fnl4461_0100.txt,fnl4461,,100,10,570465.1706,570465.1706,554738.4516,204,22,iter_limit,25,11,5974.5468,11,4.7115,0.6307,1429.4338,1434.7761,OK
fnl4461_0250.txt,fnl4461,,250,10,366467.4324,362020.8885,342544.3492,148,22,iter_limit,18,10,13868.5255,10,7.3573,23.9628,1773.9429,1805.2631,OK
fnl4461_0500.txt,fnl4461,,500,10,252141.5042,247369.6533,230434.2952,204,37,iter_limit,25,15,12074.7925,15,9.9600,69.9980,2654.0639,2734.0219,OK
fnl4461_1000.txt,fnl4461,,1000,10,173407.2490,161090.5355,152554.3251,172,69,time_limit,21,18,3022.8401,14,23.5463,522.5492,3609.9841,4156.0796,OK
lin318_005.txt,lin318,,5,10,184044.5176,184044.5176,180281.2051,79,6,iter_limit,4,1,17.2378,1,0.0037,0.0024,11.1886,11.1948,OK
lin318_015.txt,lin318,,15,10,102471.5793,101917.6376,88946.5682,160,13,iter_limit,15,7,926.5060,4,0.0064,0.0085,30.6566,30.6716,OK
lin318_040.txt,lin318,,40,10,58858.4343,51744.9143,48104.2139,130,11,iter_limit,15,5,1328.3316,4,0.0138,0.0552,12.5087,12.5777,OK
lin318_070.txt,lin318,,70,10,43223.1958,35727.4289,32229.8482,205,18,iter_limit,25,8,1314.6132,5,0.0138,0.1736,45.7623,45.9497,OK
lin318_100.txt,lin318,,100,10,37056.8762,24698.4964,23080.0276,211,16,iter_limit,26,10,123.8235,2,0.0230,0.5010,715.0619,715.5860,OK
p3038_1000.dat,p3038,,1000,10,108676.7380,93587.6613,87741.1557,264,80,time_limit,33,13,2167.2675,10,19.6241,414.7981,3630.0752,4064.4974,OK
p3038_600.dat,p3038,,600,10,146031.6768,136242.1818,123819.7173,244,56,iter_limit,30,21,7895.7719,20,7.4366,134.8047,2855.5035,2997.7448,OK
p3038_700.dat,p3038,,700,10,135747.2061,121680.0409,111432.6657,308,56,time_limit,38,25,7055.1235,22,8.6614,186.4763,3603.1566,3798.2943,OK
