instance,group,n,p,seed,grasp_cost,vnd_cost,final_cost,ils_iterations,ils_improvements,ils_stop_reason,cs_po_triggers,cs_po_improvements,cs_po_total_gain,cs_ils_promotions,time_grasp_s,time_vnd_s,time_ils_s,time_total_s,status
rl1304_050.txt,rl1304,,50,104,848255.5473,846629.7272,811652.8149,190,11,iter_limit,20,4,4542.2049,4,0.2453,0.2029,145.0167,145.4650,OK
rl1304_100.txt,rl1304,,100,104,561956.9677,542733.2885,501096.4101,92,11,iter_limit,11,4,34676.9432,4,0.2667,0.9516,152.5169,153.7352,OK
rl1304_200.txt,rl1304,,200,104,325813.2608,306231.7306,278762.8969,244,19,iter_limit,30,11,18761.1936,9,0.4581,3.8411,1194.6595,1198.9589,OK
rl1304_300.txt,rl1304,,300,104,274909.6948,215332.9677,192851.9685,260,25,iter_limit,32,12,11933.9949,11,0.8973,16.4924,1481.8385,1499.2282,OK
u724_010.txt,u724,,10,104,185444.9758,185444.9758,181825.2877,122,12,iter_limit,8,4,346.8075,1,0.0257,0.0137,17.6763,17.7157,OK
u724_030.txt,u724,,30,104,100044.6533,100044.6533,95328.1198,74,8,iter_limit,6,1,1518.7128,1,0.0568,0.0159,9.3931,9.4658,OK
u724_075.txt,u724,,75,104,63487.8931,59926.7306,54914.2279,100,7,iter_limit,12,5,2608.2485,5,0.0941,0.4387,53.7569,54.2898,OK
u724_125.txt,u724,,125,104,47320.0676,43942.0346,39460.0417,100,19,iter_limit,12,5,1684.0756,5,0.1067,1.5532,129.9188,131.5787,OK
u724_200.txt,u724,,200,104,39405.6859,31170.1292,28471.1185,148,16,iter_limit,18,7,1734.3411,7,0.2740,4.5697,446.0879,450.9316,OK
ali535_005.txt,ali535,,5,105,10237.7932,9985.2059,9956.7698,73,5,iter_limit,4,1,0.9699,1,0.0211,0.0719,7.5334,7.6264,OK
ali535_025.txt,ali535,,25,105,4098.0733,4087.9771,3709.0470,140,11,iter_limit,14,4,154.5415,4,0.0270,0.0403,23.4833,23.5506,OK
ali535_050.txt,ali535,,50,105,2762.5651,2711.9803,2507.7074,133,14,iter_limit,15,5,79.7270,5,0.0305,0.0803,349.4142,349.5250,OK
ali535_100.txt,ali535,,100,105,1905.6272,1703.2512,1464.4213,156,24,iter_limit,19,7,35.0082,7,0.0426,0.6405,182.0177,182.7008,OK
ali535_150.txt,ali535,,150,105,1691.8112,1210.3324,1045.3013,172,27,iter_limit,21,8,53.2546,6,0.0659,1.9583,680.7867,682.8110,OK
fnl4461_0020.txt,fnl4461,,20,105,1319718.7048,1319718.7048,1288228.5945,141,12,iter_limit,14,4,2962.6914,3,3.3107,0.6737,574.0485,578.0329,OK
fnl4461_0100.txt,fnl4461,,100,105,583935.9602,583656.2760,558445.2216,129,15,iter_limit,16,5,5363.0407,4,4.1785,1.8029,837.0169,842.9983,OK
fnl4461_0250.txt,fnl4461,,250,105,364679.4662,362533.8587,344484.8407,228,40,iter_limit,28,13,9604.6581,13,5.8640,21.1357,2202.3130,2229.3127,OK
fnl4461_0500.txt,fnl4461,,500,105,251455.6621,247327.2094,230529.2476,204,33,iter_limit,25,13,13988.8722,12,10.0298,74.2645,3032.9671,3117.2614,OK
fnl4461_1000.txt,fnl4461,,1000,105,171914.4972,159150.5759,149776.1193,166,52,time_limit,20,18,5845.2853,17,24.9780,471.9475,3617.6862,4114.6118,OK
lin318_005.txt,lin318,,5,105,183093.9447,183093.9447,180281.2051,112,7,iter_limit,8,3,166.7134,2,0.0052,0.0024,17.3487,17.3563,OK
lin318_015.txt,lin318,,15,105,98285.9837,98285.9837,88999.8330,133,9,iter_limit,11,2,313.8372,2,0.0041,0.0029,18.9827,18.9897,OK
lin318_040.txt,lin318,,40,105,56680.6158,53328.5871,48277.9322,165,19,iter_limit,19,8,1372.5517,7,0.0125,0.0765,63.6535,63.7426,OK
lin318_070.txt,lin318,,70,105,41923.6050,35362.3745,32319.4565,243,21,iter_limit,30,8,1142.1370,5,0.0180,0.1683,112.5621,112.7484,OK
lin318_100.txt,lin318,,100,105,37011.6577,25641.3996,23179.2024,204,15,iter_limit,25,7,0.0000,2,0.0231,0.4205,795.1012,795.5448,OK
p3038_1000.dat,p3038,,1000,105,114774.9870,94123.9541,87294.8253,277,72,time_limit,34,17,3855.2553,12,19.0359,499.5754,3613.5504,4132.1617,OK
p3038_600.dat,p3038,,600,105,144348.4184,135293.0281,123871.2768,148,38,iter_limit,18,11,7667.4359,11,7.2449,126.2542,1511.8151,1645.3142,OK
p3038_700.dat,p3038,,700,105,133444.9395,121580.1226,111538.3414,320,55,time_limit,40,22,6603.6168,19,9.1532,200.8242,3617.1528,3827.1304,OK
p3038_800.dat,p3038,,800,105,129240.2924,111269.1816,101218.4788,244,58,iter_limit,30,16,6387.8964,16,14.5374,288.8200,3226.1109,3529.4684,OK
p3038_900.dat,p3038,,900,105,119755.0249,102357.2896,93564.9568,256,61,time_limit,32,23,5930.6939,22,17.0852,347.7264,3639.5743,4004.3859,OK
pr2392_020.txt,pr2392,,20,105,2313171.2833,2307453.3901,2232068.7389,125,15,iter_limit,12,5,3431.1139,5,0.7726,0.5913,307.5146,308.8786,OK
pr2392_075.txt,pr2392,,75,105,1233075.3963,1206476.3322,1095486.5053,157,26,iter_limit,19,8,26555.8364,8,1.0208,6.3167,330.9385,338.2761,OK
pr2392_150.txt,pr2392,,150,105,786789.8851,777411.9514,719973.7582,140,21,iter_limit,17,9,40192.1873,8,1.0538,4.3800,511.1163,516.5501,OK
pr2392_300.txt,pr2392,,300,105,533962.6496,514443.5821,461380.5607,148,29,iter_limit,18,11,36565.1863,11,1.7582,23.0618,1061.4955,1086.3155,OK
pr2392_500.txt,pr2392,,500,105,412002.9489,351656.3558,319309.7469,340,41,iter_limit,42,20,21222.4510,17,3.6386,87.7960,3075.5339,3166.9686,OK
rl1304_010.txt,rl1304,,10,105,2222606.5870,2222606.5870,2150804.7888,149,24,iter_limit,12,5,5209.3353,3,0.1607,0.0434,117.5508,117.7549,OK
rl1304_050.txt,rl1304,,50,105,865718.4262,865718.4262,808187.2105,197,23,iter_limit,22,11,13953.5211,10,0.2114,0.0513,160.9919,161.2547,OK
rl1304_100.txt,rl1304,,100,105,555628.3817,543399.9190,504487.5816,84,8,iter_limit,10,3,27532.3917,3,0.3215,0.9940,207.7787,209.0943,OK
rl1304_200.txt,rl1304,,200,105,371527.6504,319584.5876,283513.1917,204,24,iter_limit,25,12,25073.7818,11,0.6059,5.7898,964.2319,970.6277,OK
rl1304_300.txt,rl1304,,300,105,272659.2770,220030.9175,191837.6205,324,27,iter_limit,40,11,19642.5696,11,0.9320,18.3344,1820.1907,1839.4571,OK
u724_010.txt,u724,,10,105,187963.9613,187963.9613,182165.6186,89,4,iter_limit,6,2,319.5998,1,0.0478,0.0131,16.3271,16.3880,OK
u724_030.txt,u724,,30,105,105009.9234,102390.6990,95630.3073,142,10,iter_limit,14,3,1480.4361,3,0.0393,0.1503,32.0015,32.1911,OK
u724_075.txt,u724,,75,105,59820.6690,59658.8581,55597.9230,148,14,iter_limit,18,5,2160.3145,5,0.0458,0.0596,183.8785,183.9840,OK
u724_125.txt,u724,,125,105,46805.5301,43698.3917,39318.2427,181,16,iter_limit,22,6,2542.5546,6,0.0999,1.3901,100.2806,101.7707,OK
u724_200.txt,u724,,200,105,35849.8991,30903.9504,28158.1532,212,20,iter_limit,26,8,1866.7374,8,0.1730,3.6748,507.8124,511.6602,OK
ali535_005.txt,ali535,,5,106,10025.2851,9957.7516,9956.7698,71,2,iter_limit,5,2,14.1881,0,0.0301,0.0078,20.8368,20.8748,OK
ali535_025.txt,ali535,,25,106,4059.8721,4040.2250,3726.0023,159,10,iter_limit,14,3,66.4438,3,0.0218,0.0142,100.5436,100.5797,OK
ali535_050.txt,ali535,,50,106,2770.0264,2768.5717,2493.9189,261,20,iter_limit,30,9,73.5287,6,0.0249,0.0257,410.6142,410.6649,OK
ali535_100.txt,ali535,,100,106,1985.8336,1690.8168,1458.6509,198,24,iter_limit,24,5,69.7104,3,0.0407,0.6996,273.7197,274.4601,OK
ali535_150.txt,ali535,,150,106,1846.6409,1229.7203,1041.1504,220,19,iter_limit,27,5,49.1922,5,0.0680,1.6168,907.3394,909.0243,OK
fnl4461_0020.txt,fnl4461,,20,106,1309628.9263,1309628.9263,1283910.4449,447,27,iter_limit,52,8,2948.8290,8,3.6942,0.6381,1724.8991,1729.2314,OK
fnl4461_0100.txt,fnl4461,,100,106,576809.6118,574901.1929,557047.5235,132,17,iter_limit,16,9,7538.1706,9,4.0418,6.7457,815.8620,826.6496,OK
fnl4461_0250.txt,fnl4461,,250,106,364999.4667,362633.1067,343098.3373,165,31,iter_limit,20,11,13790.1816,10,6.5008,14.9302,1598.2085,1619.6396,OK
fnl4461_0500.txt,fnl4461,,500,106,251966.3551,247129.2466,229443.1244,313,49,time_limit,39,18,11988.0639,15,11.4687,80.4305,3600.9440,3692.8432,OK
fnl4461_1000.txt,fnl4461,,1000,106,172197.4907,161333.7022,151113.8303,168,71,time_limit,21,16,3171.6345,12,24.2553,475.6223,3604.0169,4103.8946,OK
lin318_005.txt,lin318,,5,106,184522.0764,184522.0764,180281.2051,73,2,iter_limit,4,2,1361.1318,1,0.0048,0.0024,15.1254,15.1327,OK
lin318_015.txt,lin318,,15,106,92354.2206,92354.2206,88901.5631,119,7,iter_limit,10,2,780.6050,2,0.0069,0.0027,17.0093,17.0189,OK
lin318_040.txt,lin318,,40,106,55154.6531,53081.9380,48136.1703,117,9,iter_limit,14,3,678.2388,3,0.0079,0.0565,8.2674,8.3318,OK
lin318_070.txt,lin318,,70,106,43827.2943,35067.6661,32343.5269,108,14,iter_limit,13,4,955.3269,4,0.0104,0.1426,98.4602,98.6133,OK
lin318_100.txt,lin318,,100,106,33226.6291,25085.3335,23088.9886,275,23,iter_limit,34,5,0.0000,0,0.0227,0.3434,1183.2643,1183.6305,OK
p3038_1000.dat,p3038,,1000,106,110946.5602,93433.0261,86900.2507,230,57,time_limit,28,14,3698.5750,11,18.0635,429.9779,3613.2339,4061.2753,OK
p3038_600.dat,p3038,,600,106,143920.7208,134370.9637,125030.7718,279,44,iter_limit,34,14,5448.0419,13,6.8444,137.0946,3157.4811,3301.4202,OK
p3038_700.dat,p3038,,700,106,135965.1387,121629.9161,111548.8237,204,38,iter_limit,25,12,6170.9332,10,8.3592,217.6605,2642.6731,2868.6928,OK
p3038_800.dat,p3038,,800,106,125610.8171,111091.4300,102210.0081,244,40,iter_limit,30,12,5390.2211,12,12.5261,264.1237,3297.4363,3574.0861,OK
p3038_900.dat,p3038,,900,106,119735.6185,102125.6878,93820.5884,255,54,time_limit,31,17,4970.6524,15,14.6614,322.3669,3604.1141,3941.1425,OK
pr2392_020.txt,pr2392,,20,106,2270890.5987,2255837.5572,2234906.1820,180,11,iter_limit,18,1,421.0728,1,0.6349,0.1611,475.4115,476.2077,OK
pr2392_075.txt,pr2392,,75,106,1169158.8015,1159213.3102,1109768.0803,188,16,iter_limit,23,9,31399.1809,9,0.8465,2.4800,554.2526,557.5792,OK
pr2392_150.txt,pr2392,,150,106,792582.6724,777848.6548,716106.3392,132,17,iter_limit,16,8,46323.0366,8,0.9048,5.7414,461.2536,467.8999,OK
pr2392_300.txt,pr2392,,300,106,514862.9221,494830.0226,464166.3705,260,33,iter_limit,32,16,18829.6389,14,1.8372,14.9930,1925.7781,1942.6084,OK
pr2392_500.txt,pr2392,,500,106,401604.2715,356410.3596,321088.6305,378,48,time_limit,47,20,20549.5318,20,3.6199,89.3524,3603.2917,3696.2641,OK
rl1304_010.txt,rl1304,,10,106,2265912.6871,2265149.9235,2151422.6200,92,11,iter_limit,6,1,449.2202,0,0.1096,0.1352,132.6518,132.8966,OK
rl1304_050.txt,rl1304,,50,106,902994.9563,892360.1728,806885.1005,110,18,iter_limit,10,4,17859.7116,4,0.2377,0.5590,101.7071,102.5038,OK
rl1304_100.txt,rl1304,,100,106,550326.1981,545892.0594,506592.6272,100,11,iter_limit,12,5,22524.7846,5,0.2798,1.1139,342.5711,343.9648,OK
rl1304_200.txt,rl1304,,200,106,335548.2793,310726.0982,281150.4021,164,19,iter_limit,20,7,15826.2825,7,0.4502,4.6421,826.0494,831.1417,OK
rl1304_300.txt,rl1304,,300,106,255707.0227,224550.7147,191794.2459,172,27,iter_limit,21,10,23680.5753,9,0.7262,13.0567,918.3737,932.1567,OK
u724_010.txt,u724,,10,106,186311.1173,186311.1173,182119.3885,115,9,iter_limit,10,5,382.9038,3,0.0345,0.0146,20.8256,20.8748,OK
u724_030.txt,u724,,30,106,100269.2680,100269.2680,95585.8279,165,10,iter_limit,18,7,2831.6029,7,0.0548,0.0158,38.8985,38.9691,OK
u724_075.txt,u724,,75,106,59175.6578,58261.0202,54908.8420,110,12,iter_limit,13,6,1886.6616,5,0.0611,0.2505,201.8919,202.2035,OK
u724_125.txt,u724,,125,106,44812.3270,41866.3554,39668.7852,152,16,iter_limit,19,9,1528.1723,8,0.0971,0.9546,415.2139,416.2656,OK
u724_200.txt,u724,,200,106,36014.7125,30876.8505,28570.9571,161,24,iter_limit,20,7,578.0289,6,0.1689,4.0128,391.9453,396.1271,OK
ali535_005.txt,ali535,,5,107,10048.3333,10004.4554,9956.7698,66,2,iter_limit,5,1,13.0284,0,0.0157,0.0159,20.6898,20.7215,OK
ali535_025.txt,ali535,,25,107,4242.1989,4213.4744,3707.4793,353,24,iter_limit,41,10,74.5842,6,0.0136,0.0529,192.9095,192.9761,OK
ali535_050.txt,ali535,,50,107,2800.5807,2746.9205,2506.2096,103,9,iter_limit,11,4,82.1756,3,0.0299,0.0938,48.0076,48.1314,OK
ali535_100.txt,ali535,,100,107,1849.1390,1649.9463,1466.0034,197,18,iter_limit,24,8,39.1159,3,0.0307,0.6318,194.6878,195.3503,OK
ali535_150.txt,ali535,,150,107,1580.9167,1164.8987,1042.2872,214,27,iter_limit,26,10,59.4510,8,0.0601,1.8170,940.6509,942.5281,OK
fnl4461_0020.txt,fnl4461,,20,107,1307585.7836,1307585.7836,1285507.6644,181,15,iter_limit,19,5,3134.6895,5,3.8474,0.6564,713.6918,718.1956,OK
